2016-10-02 13:59:48,47.2
2016-10-02 13:59:59,45.6
2016-10-02 14:00:10,45.1
2016-10-02 14:00:20,45.1
2016-10-02 14:00:31,45.1
2016-10-02 14:00:42,45.1
2016-10-02 14:00:53,45.1
2016-10-02 14:01:04,45.1
2016-10-02 14:01:15,45.1
2016-10-02 14:01:25,45.6
2016-10-02 14:01:36,45.1
